title_x,title_y,count,similarity
Zettai Reido 2,Going by the Book,7,0.032407407407407406
Zettai Reido 2,Gokusen,29,0.028128031037827357
Zettai Reido 2,Gokusen 2,22,0.030513176144244106
Zettai Reido 2,Gokusen 3,19,0.03505535055350553
Zettai Reido 2,Gokusen Special,14,0.04057971014492753
Zettai Reido 2,Gokusen Special 2,12,0.05194805194805195
Zettai Reido 2,Gokusen Special 3,14,0.05147058823529412
Zettai Reido 2,Gokusen: The Movie,14,0.03125
Zettai Reido 2,Golden Bride,3,0.03225806451612903
Zettai Reido 2,Golden Cross,2,0.017543859649122806
Zettai Reido 2,Golden Empire,6,0.05825242718446603
Zettai Reido 2,Golden Rainbow,2,0.010309278350515464
Zettai Reido 2,Golden Time,6,0.06451612903225806
Zettai Reido 2,Gomenne Seishun!,8,0.050955414012738856
Zettai Reido 2,Gonzo,8,0.13559322033898305
Zettai Reido 2,Good Doctor,9,0.009922822491730982
Zettai Reido 2,"Good Life ~Arigatou, Papa. Sayonara~",4,0.05128205128205128
Zettai Reido 2,Good Luck!!,8,0.053691275167785234
Zettai Reido 2,Good Morning Call,4,0.014184397163120569
Zettai Reido 2,Goodbye Mr. Black,2,0.00904977375565611
Zettai Reido 2,Goong,19,0.011897307451471507
Zettai Reido 2,Goong S,2,0.007042253521126761
Zettai Reido 2,Gorgeous,1,0.0099009900990099
Zettai Reido 2,Gou - Himetachi no Sengoku,3,0.04225352112676056
Zettai Reido 2,"Gou Gou, the Cat",2,0.02985074626865672
Zettai Reido 2,Gourmet,5,0.04385964912280702
Zettai Reido 2,Grasshopper,2,0.021052631578947368
Zettai Reido 2,Grave Of The Fireflies,1,0.01098901098901099
Zettai Reido 2,Gravity's Clowns,5,0.05681818181818181
Zettai Reido 2,Great Inheritance,1,0.008196721311475409
Zettai Reido 2,Green Chair,4,0.035398230088495575
Zettai Reido 2,Green Rose,3,0.02479338842975207
Zettai Reido 2,Gu Family Book,12,0.010771992818671456
Zettai Reido 2,Guilty Akuma to Keiyakushita Onna,17,0.136
Zettai Reido 2,Gumiho: Tale of the Fox's Child,2,0.016260162601626018
Zettai Reido 2,Guns and Talks,3,0.02586206896551724
Zettai Reido 2,H.I.T,8,0.11267605633802814
Zettai Reido 2,H2,5,0.052083333333333336
Zettai Reido 2,HAMMER SESSION!,13,0.06532663316582915
Zettai Reido 2,HERO,15,0.09554140127388536
Zettai Reido 2,HERO 2,9,0.10227272727272728
Zettai Reido 2,HERO SP,9,0.10714285714285714
Zettai Reido 2,HK: Forbidden Superhero,3,0.0375
Zettai Reido 2,Hachiko Monogatari,1,0.006666666666666667
Zettai Reido 2,Haeundae,2,0.008888888888888889
Zettai Reido 2,Haeundae Lovers,3,0.010033444816053512
Zettai Reido 2,Haganai: I Don't Have Many Friends,2,0.014814814814814815
Zettai Reido 2,"Haikei, Chichiue-sama",2,0.027777777777777776
Zettai Reido 2,Haken no Hinkaku,6,0.08
Zettai Reido 2,Hakuba no Oujisama ~ Junai Tekireiki ,3,0.04225352112676056
Zettai Reido 2,Halfway,3,0.024590163934426233
Zettai Reido 2,Han Gong Ju,2,0.014184397163120569
Zettai Reido 2,Hana & Alice,3,0.027027027027027032
Zettai Reido 2,Hana Kimi,15,0.023923444976076555
Zettai Reido 2,Hana Kimi Remake,11,0.02806122448979592
Zettai Reido 2,Hana Kimi Special,17,0.0249266862170088
Zettai Reido 2,Hana Yori Dango,33,0.018201875344732492
Zettai Reido 2,Hana Yori Dango 2,28,0.02083333333333333
Zettai Reido 2,Hana Yori Dango : Final,24,0.02334630350194553
Zettai Reido 2,Hana Yori Dango Special,9,0.040540540540540536
Zettai Reido 2,Hana Yori Dango Special Final,8,0.02666666666666667
Zettai Reido 2,Hanamizuki,8,0.025559105431309903
Zettai Reido 2,Hanawake no Yon Shimai,3,0.04
Zettai Reido 2,Hanayome to Papa,6,0.06
Zettai Reido 2,Hanazakari no Kimitachi e,28,0.016101207590569294
Zettai Reido 2,Handsome Suit,2,0.02564102564102564
Zettai Reido 2,Hanoi Bride,2,0.02247191011235955
Zettai Reido 2,Hansel and Gretel,4,0.01492537313432836
Zettai Reido 2,Hanzawa Naoki,18,0.08108108108108109
Zettai Reido 2,Hapimari: Happy Marriage!?,2,0.01324503311258278
Zettai Reido 2,Happily Ever After,3,0.045454545454545456
Zettai Reido 2,Happiness,1,0.013513513513513514
Zettai Reido 2,Happiness For Sale,3,0.030927835051546393
Zettai Reido 2,Happy & Love Forever,1,0.013333333333333334
Zettai Reido 2,Happy Boys,4,0.05
Zettai Reido 2,Happy Michelin Kitchen,1,0.0136986301369863
Zettai Reido 2,Happy Together,1,0.011111111111111113
Zettai Reido 2,Hara-Kiri: Death of a Samurai,4,0.0547945205479452
Zettai Reido 2,Harakiri,3,0.043478260869565216
Zettai Reido 2,Hard Boiled,2,0.029411764705882356
Zettai Reido 2,Hard Nut!,10,0.05681818181818181
Zettai Reido 2,Hard Romanticker,3,0.034883720930232565
Zettai Reido 2,Harmony,3,0.011857707509881422
Zettai Reido 2,Haru,3,0.008450704225352112
Zettai Reido 2,Harvest Villa,3,0.046875
Zettai Reido 2,Hateful But Once Again,2,0.030303030303030307
Zettai Reido 2,Haunters,7,0.024054982817869417
Zettai Reido 2,Hayami-san to Yobareru Hi,2,0.02666666666666667
Zettai Reido 2,Hayate the Combat Butler,2,0.013333333333333334
Zettai Reido 2,He Was Cool,12,0.012972972972972972
Zettai Reido 2,Heading to the Ground,3,0.018518518518518517
Zettai Reido 2,Healer,17,0.011250827266710787
Zettai Reido 2,Hear Me,7,0.0171990171990172
Zettai Reido 2,Heard it Through the Grapevine,2,0.014184397163120569
Zettai Reido 2,Heart Of Greed,1,0.013157894736842105
Zettai Reido 2,Heart to Heart,5,0.010845986984815618
Zettai Reido 2,Heartbeat Love,5,0.015197568389057753
Zettai Reido 2,Heartbreak Library,6,0.016483516483516484
Zettai Reido 2,Heartstrings,14,0.007438894792773645
Zettai Reido 2,Hearty Paws,2,0.015267175572519085
Zettai Reido 2,Hearty Paws 2,1,0.010638297872340424
Zettai Reido 2,Heaven's Bookstore,4,0.06349206349206349
Zettai Reido 2,Heaven's Door,3,0.04615384615384616
Zettai Reido 2,Heaven's Order,3,0.027272727272727268
Zettai Reido 2,Heavenly Forest,14,0.02422145328719723
Zettai Reido 2,Hellcats,4,0.03225806451612903
Zettai Reido 2,Hello Ghost,9,0.02295918367346939
Zettai Reido 2,Hello My Love,1,0.00847457627118644
Zettai Reido 2,Hello Schoolgirl,3,0.007832898172323759
Zettai Reido 2,Hello Stranger,3,0.02127659574468085
Zettai Reido 2,Hello! Miss,8,0.0311284046692607
Zettai Reido 2,"Hello, Brother",1,0.012048192771084338
Zettai Reido 2,Helpless,5,0.04629629629629629
Zettai Reido 2,Helter Skelter,5,0.02577319587628866
Zettai Reido 2,Her Granddaughter,1,0.01492537313432836
Zettai Reido 2,Her Legend,2,0.009852216748768471
Zettai Reido 2,Her Lovely Heels,6,0.020202020202020204
Zettai Reido 2,Herb,1,0.009259259259259259
Zettai Reido 2,Here is Greenwood,2,0.023809523809523808
Zettai Reido 2,Hero,22,0.03722504230118443
Zettai Reido 2,Heroine Disqualified,6,0.01282051282051282
Zettai Reido 2,Hi My Sweetheart,12,0.021660649819494584
Zettai Reido 2,Hi wa Mata Noboru,6,0.0594059405940594
Zettai Reido 2,HiGH&LOW,3,0.03296703296703297
Zettai Reido 2,HiGH&LOW SEASON 2,2,0.0273972602739726
Zettai Reido 2,Hidarime Tantei EYE,22,0.07801418439716312
Zettai Reido 2,Hidden Identity,7,0.03783783783783784
Zettai Reido 2,Hide And Seek,1,0.008695652173913044
Zettai Reido 2,Higanbana - Women's Crime File,3,0.03947368421052632
Zettai Reido 2,Higanjima,3,0.035294117647058816
Zettai Reido 2,Higashino Keigo Mysteries,11,0.12941176470588234
Zettai Reido 2,High Kick Through the Roof!,4,0.02531645569620253
Zettai Reido 2,High Kick! The Revenge of the Short Legged,3,0.02205882352941177
Zettai Reido 2,High School - Love On,5,0.008620689655172414
Zettai Reido 2,High School Debut,15,0.015015015015015015
Zettai Reido 2,High School King of Savvy,8,0.01324503311258278
Zettai Reido 2,High Society,5,0.00922509225092251
Zettai Reido 2,High-end Crush,4,0.011235955056179777
Zettai Reido 2,Highway Star,1,0.009433962264150943
Zettai Reido 2,Himitsu Chouhouin Erika,5,0.0641025641025641
Zettai Reido 2,Himitsu no Hanazono,11,0.06285714285714286
Zettai Reido 2,Himizu,5,0.03184713375796178
Zettai Reido 2,Hindsight,2,0.017543859649122806
Zettai Reido 2,Hirugao,14,0.09395973154362416
Zettai Reido 2,History of the Salaryman,9,0.03146853146853147
Zettai Reido 2,Hitsudan Hostess,7,0.051094890510948905
Zettai Reido 2,Ho Goo's Love,5,0.010752688172043013
Zettai Reido 2,Holy Land,2,0.008928571428571428
Zettai Reido 2,Holy Pearl,1,0.013157894736842105
Zettai Reido 2,Holyland,4,0.0396039603960396
Zettai Reido 2,Hometown Legends,2,0.02631578947368421
Zettai Reido 2,Honey and Clover,13,0.041533546325878586
Zettai Reido 2,Hong Gil Dong,9,0.026470588235294117
Zettai Reido 2,Honto ni Atta Kowai Hanashi 2012,3,0.04411764705882353
Zettai Reido 2,Hope,2,0.006872852233676976
Zettai Reido 2,Horror Stories,1,0.011235955056179777
Zettai Reido 2,Horror Stories 2,1,0.012345679012345678
Zettai Reido 2,Horse Doctor,1,0.012345679012345678
Zettai Reido 2,Hot Road,5,0.025510204081632654
Zettai Reido 2,Hot Shot,7,0.03211009174311927
Zettai Reido 2,Hot Young Bloods,6,0.012072434607645876
Zettai Reido 2,Hotaru no Hikari,19,0.02818991097922848
Zettai Reido 2,Hotaru no Hikari 2,17,0.044386422976501305
Zettai Reido 2,Hotaru no Hikari: It's Only A Little Light In My Life,8,0.04371584699453552
Zettai Reido 2,Hotel King,3,0.0078125
Zettai Reido 2,Hotelier,6,0.04580152671755725
Zettai Reido 2,Houkago,2,0.029411764705882356
Zettai Reido 2,House of Flying Daggers,5,0.009881422924901186
Zettai Reido 2,How to Become Myself,4,0.06349206349206349
Zettai Reido 2,How to Date an Otaku Girl,4,0.01282051282051282
Zettai Reido 2,How to Keep My Love,4,0.040816326530612235
Zettai Reido 2,How to Meet a Perfect Neighbor,2,0.017699115044247787
Zettai Reido 2,How to Steal a Dog,1,0.0136986301369863
Zettai Reido 2,How to Use Guys with Secret Tips,6,0.013888888888888888
Zettai Reido 2,Howling,4,0.02797202797202797
Zettai Reido 2,Hua Jai Rua Puang,1,0.01492537313432836
Zettai Reido 2,Hula Girls,2,0.02631578947368421
Zettai Reido 2,"Humanoid Monster, Bem",4,0.04651162790697674
Zettai Reido 2,Humming,3,0.020134228187919462
Zettai Reido 2,Hungry!,16,0.055749128919860634
Zettai Reido 2,Hwajeong,1,0.011494252873563218
Zettai Reido 2,Hwang Jin Yi,3,0.01818181818181818
Zettai Reido 2,Hwapyeong Princess's Weight Loss,2,0.011627906976744186
Zettai Reido 2,Hwayi: A Monster Boy,7,0.016706443914081142
Zettai Reido 2,"Hyde, Jekyll, Me",9,0.018072289156626502
Zettai Reido 2,Hyunhaetan Marriage War,3,0.04166666666666666
Zettai Reido 2,"I  Do, I Do",11,0.016819571865443424
Zettai Reido 2,I AM.,4,0.017543859649122806
Zettai Reido 2,I Am Legend,8,0.04790419161676647
Zettai Reido 2,I Am Sam,4,0.018691588785046728
Zettai Reido 2,"I Am Sorry, I Love You",1,0.013333333333333334
Zettai Reido 2,I Fine..Thank You..Love You,2,0.017241379310344827
Zettai Reido 2,I Give My First Love to You,13,0.015348288075560802
Zettai Reido 2,I Have To Buy New Shoes,5,0.04
Zettai Reido 2,I Hear Your Voice,16,0.008820286659316428
Zettai Reido 2,I Just Didn't Do It,2,0.024390243902439025
Zettai Reido 2,I Love Lee Tae Ri,5,0.0176678445229682
Zettai Reido 2,I Love You As A Man,1,0.014084507042253518
Zettai Reido 2,I Love You As A Man: Part 2,1,0.01282051282051282
Zettai Reido 2,I Need Romance,6,0.01098901098901099
Zettai Reido 2,I Need Romance 2,4,0.009828009828009828
Zettai Reido 2,I Need Romance 3,8,0.012288786482334871
Zettai Reido 2,I Really Really Like You,3,0.016574585635359115
Zettai Reido 2,I Remember You,15,0.014910536779324057
Zettai Reido 2,I Saw The Devil,5,0.014836795252225518
Zettai Reido 2,I Want To Become A Hard Persimmon,1,0.012345679012345678
Zettai Reido 2,I Will Fly to the Sky on a Wheelchair!,3,0.03157894736842105
Zettai Reido 2,I Wish,3,0.04225352112676056
Zettai Reido 2,I am a King,4,0.020512820512820516
Zettai Reido 2,I'm Home,8,0.056338028169014086
Zettai Reido 2,"I'm Sorry, I Love You",7,0.016055045871559634
Zettai Reido 2,"I'm a Cyborg, But That's OK",5,0.0099601593625498
Zettai Reido 2,IRIS,15,0.02512562814070352
Zettai Reido 2,IRIS 2,8,0.0372093023255814
Zettai Reido 2,IRIS: The Movie,4,0.022727272727272728
Zettai Reido 2,IS - Otoko Demo Onna Demo Nai Sei,8,0.035398230088495575
Zettai Reido 2,Ice World,10,0.10416666666666667
Zettai Reido 2,Ichi,7,0.046052631578947366
Zettai Reido 2,Ichi the Killer,3,0.029126213592233014
Zettai Reido 2,Ie Uru Onna,7,0.09333333333333334
Zettai Reido 2,If I Were You,1,0.008620689655172414
Zettai Reido 2,If In Love Like Them,3,0.029411764705882356
Zettai Reido 2,Ikebukuro West Gate Park,7,0.06140350877192983
Zettai Reido 2,Ikebukuro West Gate Park SP,5,0.08064516129032258
Zettai Reido 2,Ikemen Desu Ne,16,0.0214190093708166
Zettai Reido 2,Iki mo Dekinai Natsu,5,0.054945054945054944
Zettai Reido 2,Ikigami: The Ultimate Limit,8,0.052287581699346414
Zettai Reido 2,Il Mare,5,0.01773049645390071
Zettai Reido 2,Iljimae,9,0.012802275960170695
Zettai Reido 2,Ima Ai ni Yukimasu,1,0.013157894736842105
Zettai Reido 2,Imaginary Cat,3,0.012987012987012988
Zettai Reido 2,In Between,2,0.02564102564102564
Zettai Reido 2,In His Chart,4,0.056338028169014086
Zettai Reido 2,In Love With A Rich Girl,2,0.02985074626865672
Zettai Reido 2,In Love and the War,1,0.014285714285714284
Zettai Reido 2,In My End Is My Beginning,2,0.028169014084507043
Zettai Reido 2,In Time With You,11,0.019963702359346643
Zettai Reido 2,In a Good Way,2,0.013422818791946308
Zettai Reido 2,In the Mood for Love,2,0.013513513513513514
Zettai Reido 2,In-Soon Is Pretty,2,0.0273972602739726
Zettai Reido 2,Inborn Pair,1,0.008928571428571428
Zettai Reido 2,Incomplete Life,7,0.01511879049676026
Zettai Reido 2,Infection,2,0.0273972602739726
Zettai Reido 2,Infernal Affairs,6,0.0335195530726257
Zettai Reido 2,Infernal Affairs II,2,0.023809523809523808
Zettai Reido 2,Initial D,3,0.021428571428571432
Zettai Reido 2,Initiation Love,3,0.03225806451612903
Zettai Reido 2,Innocent Lilies ,1,0.009433962264150943
Zettai Reido 2,Innocent Love,9,0.03571428571428571
Zettai Reido 2,Innocent Man,10,0.007112375533428166
Zettai Reido 2,Innocent Steps,8,0.016032064128256508
Zettai Reido 2,Insadong Scandal,1,0.013333333333333334
Zettai Reido 2,Inspiring Generation,4,0.015748031496062992
Zettai Reido 2,Install,4,0.060606060606060615
Zettai Reido 2,Into the White Night,4,0.045454545454545456
Zettai Reido 2,Investigator Alice,1,0.01492537313432836
Zettai Reido 2,Invincible Lee Pyung Kang,4,0.022727272727272728
Zettai Reido 2,Invincible Parachute Agent,4,0.057142857142857134
Zettai Reido 2,Ip Man,4,0.010309278350515464
Zettai Reido 2,Ip Man 2: Legend of Grandmaster,3,0.011152416356877323
Zettai Reido 2,Ip Man 3,1,0.013513513513513514
Zettai Reido 2,Ip Man: The Final Fight,1,0.012048192771084338
Zettai Reido 2,Ip Man: The Legend Is Born,1,0.009433962264150943
Zettai Reido 2,Irresistible Love  2,1,0.012658227848101266
Zettai Reido 2,Irresistible Love - Secret of the valet,1,0.010416666666666666
Zettai Reido 2,Iryu Team Medical Dragon,11,0.09649122807017543
Zettai Reido 2,Iryu Team Medical Dragon 2,8,0.08247422680412371
Zettai Reido 2,Iryu Team Medical Dragon 3,6,0.0821917808219178
Zettai Reido 2,Ishi no Mayu,8,0.08163265306122447
Zettai Reido 2,It Started with a Kiss,15,0.01642935377875137
Zettai Reido 2,"It's Me, It's Me",5,0.03571428571428571
Zettai Reido 2,"It's Not That I Can't Marry, But I Don't Want To",3,0.03409090909090909
Zettai Reido 2,"It's Okay, Daddy's Girl",3,0.014563106796116504
Zettai Reido 2,"It's Okay, That's Love",14,0.01037037037037037
Zettai Reido 2,Itazura na Kiss,9,0.03614457831325301
Zettai Reido 2,Itazura na Kiss - Love In Tokyo 2,9,0.018036072144288574
Zettai Reido 2,Itazura na Kiss - Love in Tokyo,16,0.016161616161616158
Zettai Reido 2,Itazura na Kiss 2 - Love in Okinawa,8,0.015686274509803918
Zettai Reido 2,Itoshi Kimi e,1,0.011904761904761904
Zettai Reido 2,Itsuka Hi no Ataru Basho de,5,0.06666666666666668
Zettai Reido 2,Itsuka no kimi e,4,0.020202020202020204
Zettai Reido 2,JIN,13,0.062200956937799035
Zettai Reido 2,JIN 2,9,0.06716417910447761
Zettai Reido 2,Ja Myung Go,3,0.017441860465116282
Zettai Reido 2,Jang Ok Jung,2,0.006993006993006993
Zettai Reido 2,Jang Yeong Shil,1,0.013888888888888888
Zettai Reido 2,Jao Sao Rim Tang,1,0.012658227848101266
Zettai Reido 2,Jealousy Incarnate,5,0.019455252918287938
Zettai Reido 2,Jejoongwon,1,0.013888888888888888
Zettai Reido 2,Jenny & Juno,4,0.009852216748768471
Zettai Reido 2,Jeon Woo Chi,2,0.019417475728155338
Zettai Reido 2,Jeon Woo Chi: The Taoist Wizard,8,0.025974025974025976
Zettai Reido 2,Jewel in the Palace,9,0.022670025188916875
Zettai Reido 2,Jigoku Sensei Nube,4,0.05797101449275361
Zettai Reido 2,Jigoku Shoujo,5,0.052083333333333336
Zettai Reido 2,Jikou Keisatsu,7,0.10606060606060606
Zettai Reido 2,Jinx!!! ,6,0.031914893617021274
Zettai Reido 2,Jiu,14,0.13592233009708735
Zettai Reido 2,Joint Security Area,3,0.023809523809523808
Zettai Reido 2,Joker Game,5,0.051020408163265314
Zettai Reido 2,Joker Yurusarezaru Sousakan,18,0.12413793103448276
Zettai Reido 2,Joker: Yurusarezaru Sousakan SP,9,0.15254237288135594
Zettai Reido 2,"Josee, the Tiger and the Fish",5,0.07042253521126761
Zettai Reido 2,Joseon Gunman,5,0.018382352941176468
Zettai Reido 2,Jotei,3,0.021897810218978103
Zettai Reido 2,Journey to the West,1,0.009615384615384616
Zettai Reido 2,Ju-on: Girl in Black,3,0.03296703296703297
Zettai Reido 2,Ju-on: Old Lady in White,2,0.022727272727272728
Zettai Reido 2,Ju-on: The Curse,1,0.012345679012345678
Zettai Reido 2,Ju-on: The Curse 2,2,0.022222222222222227
Zettai Reido 2,Ju-on: The Grudge,5,0.019083969465648856
Zettai Reido 2,Ju-on: The Grudge 2,4,0.02469135802469136
Zettai Reido 2,Judge!,5,0.07352941176470587
Zettai Reido 2,Juhan Shuttai!,6,0.057142857142857134
Zettai Reido 2,Jumong,7,0.030973451327433624
Zettai Reido 2,Jumping Girl,1,0.011904761904761904
Zettai Reido 2,Jumunjin,1,0.014705882352941175
Zettai Reido 2,Jungle Fish,2,0.016528925619834708
Zettai Reido 2,Jungle Fish 2,5,0.027777777777777776
Zettai Reido 2,Junior High Student Ayang,2,0.01212121212121212
Zettai Reido 2,Junjou,4,0.019138755980861243
Zettai Reido 2,Just Friends?,3,0.009433962264150943
Zettai Reido 2,Just You,10,0.015432098765432096
Zettai Reido 2,Juui Dolittle,11,0.05365853658536585
Zettai Reido 2,Juunen Saki mo Kimi ni Koishite,5,0.06944444444444445
Zettai Reido 2,K-20: Legend of the Mask,2,0.028169014084507043
Zettai Reido 2,K-POP - The Ultimate Audition,8,0.008888888888888889
Zettai Reido 2,K.O.3an Guo,1,0.014084507042253518
Zettai Reido 2,KILLERS,2,0.02631578947368421
Zettai Reido 2,KO One,7,0.05882352941176471
Zettai Reido 2,KO One Return,1,0.014285714285714284
Zettai Reido 2,KUNDO : Age of the Rampant,1,0.007936507936507936
Zettai Reido 2,Kabukicho Love Hotel,3,0.04411764705882353
Zettai Reido 2,Kaew Tah Pee,1,0.013888888888888888
Zettai Reido 2,Kageri Yuku Natsu,7,0.10144927536231883
Zettai Reido 2,Kagi no Kakatta Heya,25,0.1146788990825688
Zettai Reido 2,Kagi no Kakatta Heya SP ,9,0.0967741935483871
Zettai Reido 2,Kaibutsu kun,6,0.05555555555555555
Zettai Reido 2,Kaibutsu-kun SP,5,0.07246376811594203
Zettai Reido 2,Kaiji,8,0.050314465408805034
Zettai Reido 2,Kaiji 2,5,0.05555555555555555
Zettai Reido 2,Kaito Royale,7,0.0945945945945946
Zettai Reido 2,Kaitou Tantei Yamaneko,11,0.06077348066298342
Zettai Reido 2,Kaizoku Sentai Goukaiger,2,0.029411764705882356
Zettai Reido 2,Kamen Rider Decade,3,0.038461538461538464
Zettai Reido 2,Kamen Rider Decade: All Riders vs. Dai-Shocker,3,0.04615384615384616
Zettai Reido 2,Kamen Rider Den-O,2,0.023529411764705882
Zettai Reido 2,Kamen Rider Fourze,2,0.030303030303030307
Zettai Reido 2,Kamen Rider Kabuto,2,0.024096385542168683
Zettai Reido 2,Kamen Rider Kiva,4,0.05194805194805195
Zettai Reido 2,Kamen Rider OOO,2,0.02631578947368421
Zettai Reido 2,Kamen Rider W,3,0.03614457831325301
Zettai Reido 2,Kamen Rider × Kamen Rider OOO & W Featuring Skull: Movie War Core,2,0.028985507246376805
Zettai Reido 2,Kamen Teacher,5,0.052083333333333336
Zettai Reido 2,Kami no Shizuku,10,0.05263157894736842
Zettai Reido 2,Kamikaze Girls,6,0.028985507246376805
Zettai Reido 2,Kamisama Mou Sukoshi Dake,8,0.0425531914893617
Zettai Reido 2,Kamui Gaiden,6,0.07692307692307693
Zettai Reido 2,Kang Koo's Story,1,0.010416666666666666
Zettai Reido 2,Kanojo to no Tadashii Asobikata,5,0.02083333333333333
Zettai Reido 2,Kanojo wa Uso Wo Aishisugiteru - Sidestory,4,0.047619047619047616
Zettai Reido 2,Karamazov no Kyodai,9,0.06
Zettai Reido 2,Karate Girl,1,0.0136986301369863
Zettai Reido 2,"Kare wa, Imouto no Koibito",1,0.015151515151515154
Zettai Reido 2,Karei naru Ichizoku,5,0.08064516129032258
Zettai Reido 2,Karei naru Spy,10,0.15625
Zettai Reido 2,Kasa wo Motanai Aritachi wa,2,0.02985074626865672
Zettai Reido 2,Kaseifu no Mita,14,0.07954545454545454
Zettai Reido 2,Kasuka na Kanojo,6,0.04838709677419355
Zettai Reido 2,Kazoku Game,19,0.04634146341463415
Zettai Reido 2,Kazokugari,10,0.11904761904761905
Zettai Reido 2,Keizoku 2: SPEC,28,0.1407035175879397
Zettai Reido 2,Kekkon Dekinai Otoko,7,0.05223880597014925
Zettai Reido 2,Kekkon Shinai,9,0.09278350515463918
Zettai Reido 2,Key of Life,6,0.07692307692307693
Zettai Reido 2,Khun Chai Puttipat,1,0.010526315789473684
Zettai Reido 2,Khun Samee Karmalor Tee Rak,1,0.014705882352941175
Zettai Reido 2,Kids,6,0.035502958579881665
Zettai Reido 2,Kiina,8,0.0975609756097561
Zettai Reido 2,Kiki's Delivery Service,5,0.04716981132075472
Zettai Reido 2,Kikujiro,2,0.02564102564102564
Zettai Reido 2,"Kill Me, Heal Me",12,0.008391608391608392
Zettai Reido 2,Killer Toon,2,0.009389671361502348
Zettai Reido 2,Kimcheed Radish Cubes,1,0.0125
Zettai Reido 2,Kimi Hannin Janai yo ne?,7,0.0958904109589041
Zettai Reido 2,Kimi ni Todoke,17,0.012116892373485387
Zettai Reido 2,Kimi ni shika kikoenai,6,0.023715415019762844
Zettai Reido 2,Kimi no Yubisaki,4,0.059701492537313425
Zettai Reido 2,Kimi wa Petto,17,0.016966067864271458
Zettai Reido 2,Kindaichi Shonen no Jikenbo,5,0.07936507936507936
Zettai Reido 2,Kindaichi Shonen no Jikenbo 3,5,0.07352941176470587
Zettai Reido 2,Kindaichi Shonen no Jikenbo N,7,0.0625
Zettai Reido 2,Kindaichi Shonen no Jikenbo: Gokumon Juku Satsujin Jiken,3,0.03157894736842105
Zettai Reido 2,Kindaichi Shonen no Jikenbo: Hong Kong Kowloon Zaiho Satsujin Jiken,7,0.05691056910569105
Zettai Reido 2,Kindaichi Shonen no Jikenbo: Kyuuketsuki Densetsu Satsujin Jiken,6,0.05084745762711865
Zettai Reido 2,King Flower,3,0.01818181818181818
Zettai Reido 2,"King of Baking, Kim Tak Goo",12,0.0163265306122449
Zettai Reido 2,"King's Daughter, Soo Baek Hyang",2,0.014285714285714284
Zettai Reido 2,King's Family,3,0.02564102564102564
Zettai Reido 2,King2Hearts,13,0.010551948051948052
Zettai Reido 2,Kingyo Club,7,0.02456140350877193
Zettai Reido 2,Kinkyori Renai: Season Zero,2,0.02298850574712644
Zettai Reido 2,Kisaragi,2,0.02
Zettai Reido 2,Kisarazu Cat's Eye,8,0.06106870229007633
Zettai Reido 2,Kisarazu Cat's Eye: World Series,6,0.08823529411764706
Zettai Reido 2,Kisarazu Cats Eye: Nihon Series,6,0.08450704225352113
Zettai Reido 2,Kiss Me,6,0.021428571428571432
Zettai Reido 2,"Kiss Me, Kill Me",5,0.012755102040816329
Zettai Reido 2,Kiss Note,1,0.010416666666666666
Zettai Reido 2,Kiss: The Series,1,0.011111111111111113
Zettai Reido 2,Kiyoku Yawaku,2,0.024096385542168683
Zettai Reido 2,Kizumomo,1,0.012048192771084338
Zettai Reido 2,Kogure Shashinkan,3,0.0410958904109589
Zettai Reido 2,Koishite Akuma,9,0.03146853146853147
Zettai Reido 2,Koizora,29,0.015541264737406215
Zettai Reido 2,Kokoro ga Pokitto ne,7,0.10606060606060606
Zettai Reido 2,Kokoro no Ito,1,0.012987012987012988
Zettai Reido 2,Kol Ruk Luang Jai,2,0.0273972602739726
Zettai Reido 2,Konkatsu!,4,0.045454545454545456
Zettai Reido 2,Koshonin,12,0.16216216216216214
Zettai Reido 2,Koshonin 2,10,0.1694915254237288
Zettai Reido 2,Kou Kou Kyoushi 2003,6,0.04316546762589928
Zettai Reido 2,Kounodori,4,0.0425531914893617
Zettai Reido 2,Kuchisake-Onna,1,0.0099009900990099
Zettai Reido 2,Kudo Shinichi e no Chousenjou - Kaichou Densetsu no Nazo,7,0.06140350877192983
Zettai Reido 2,Kudo Shinichi no Fukkatsu! Kuro no Soshiki to no Taiketsu,8,0.049079754601227
Zettai Reido 2,Kung Fu Dunk,3,0.01694915254237288
Zettai Reido 2,Kung Fu Hip Hop,2,0.028985507246376805
Zettai Reido 2,Kung Fu Hustle,8,0.025806451612903226
Zettai Reido 2,Kung Fu Jungle,1,0.014492753623188406
Zettai Reido 2,Kuro  no Onna Kyoushi,8,0.12121212121212123
Zettai Reido 2,Kurokouchi,14,0.16279069767441862
Zettai Reido 2,Kurosagi,30,0.04335260115606936
Zettai Reido 2,Kurosagi: The Movie,18,0.05013927576601671
Zettai Reido 2,Kurosaki-kun no Iinari ni Nante Naranai,3,0.01153846153846154
Zettai Reido 2,Kuroyuri Complex,4,0.04444444444444445
Zettai Reido 2,Kyo no Hi wa Sayonara,5,0.07042253521126761
Zettai Reido 2,Kyou wa Kaisha Yasumimasu,11,0.05069124423963134
Zettai Reido 2,"L for Love, L for Lies",1,0.010752688172043013
Zettai Reido 2,L: Change the World,9,0.01730769230769231
Zettai Reido 2,LADY~Saigo no Hanzai Profile~,22,0.2222222222222222
Zettai Reido 2,LIAR GAME,29,0.03072033898305085
